"tag_id","t_run","t_rear_type","pass_type_T_R","rel_huc","rel_site","rel_rkm","rel_age","MPG","MPG.bin","BYage0","SYage1","AYageT","adult_age","OceanAge","length","SYage1_DOY","LGR.flow.7d","LGR.temp.7d","NPGO.ONDJFM.T","NPGO.ONDJFM.T.AVG3"
"3D9.1BF26BA1AA",2,"W","T","17060202","PAHTRP","522.303.489.002","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2009","2010","2013",5,"3-Ocean or greater",94,"115",59.1257142857143,11.296,1.159,0.848333333333333
"526B5D364E",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",102,"113",108.519571428571,9.70014285714286,2.347,1.89966666666667
"530018304A",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",107,"119",114.383428571429,10.0317142857143,2.347,1.89966666666667
"526F3C2A52",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",114,"122",109.830428571429,9.95257142857143,2.347,1.89966666666667
"3D9.1BF109A211",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",109,"108",96.1775714285714,9.73342857142857,1.595,1.91866666666667
"5274562F12",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",104,"121",110.911428571429,9.99771428571429,2.347,1.89966666666667
"3D9.1BF113FAD1",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",116,"145",98.6321428571429,10.7271428571429,0.452,0.329666666666667
"53017B3726",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",95,"119",114.383428571429,10.0317142857143,2.347,1.89966666666667
"526F012E7C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",89,"122",109.830428571429,9.95257142857143,1.814,1.89966666666667
"5305050721",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",120,"118",116.377428571429,9.95428571428571,2.347,1.89966666666667
"526428034D",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",112,"121",110.911428571429,9.99771428571429,2.347,1.89966666666667
"3D9.1BF11AC0C1",5,"W","T","17060306","CLWR","522.224","SmoltAboveLGR","Clearwater River","Clearwater and Salmon","2001","2002","2004",4,"2-Ocean",95,"139",66.8414285714286,11.044,0.452,0.329666666666667
"3D9.1BF0E35B53",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2002",3,"1-Ocean",118,"128",50.5712857142857,10.2682857142857,1.814,1.287
"3D9.1BF0E87A40",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2002",3,"1-Ocean",112,"139",78.624,11.8087142857143,1.814,1.287
"3D9.1BF1203118",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2002",3,"1-Ocean",116,"126",54.894,10.496,1.814,1.287
"3D9.1BF26EF96F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",100,"124",63.6624285714286,9.24942857142857,1.452,1.04333333333333
"3D9.1BF0E461F6",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2002",3,"1-Ocean",117,"130",48.6272857142857,10.6517142857143,1.814,1.287
"3D9.1BF105869D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2002",3,"1-Ocean",118,"139",78.624,11.8087142857143,1.814,1.287
"3D9.1BF10768AC",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2002",3,"1-Ocean",112,"125",56.8082857142857,10.8898571428571,1.814,1.287
"3D9.1BF27801CF",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",110,"101",45.1798571428571,6.889,1.452,1.04333333333333
"3D9.1BF27AD1A2",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",105,"120",104.486,8.66142857142857,0.753,0.946
"3D9.1BF2726CE0",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2009",3,"1-Ocean",107,"115",60.5291428571429,8.22985714285714,0.925,1.04333333333333
"3DD.0077A2BEEA",1,"W","T","17060203","SALRNF","522.303.381.001","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2017","2018","2020",4,"2-Ocean",90,"130",125.074571428571,10.8214285714286,-2.421,-1.881
"3D9.1BF27A5C19",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",120,"125",82.0684285714286,9.11357142857143,0.753,0.946
"3D9.1BF108E123",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",104,"130",91.2461428571429,10.9574285714286,1.814,1.91866666666667
"3D9.1BF107677C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",120,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF0FEB301",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",106,"119",103.341857142857,10.2735714285714,1.814,1.91866666666667
"3D9.1BF0F4AE82",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",110,"128",94.8151428571429,11.0408571428571,1.814,1.91866666666667
"3D9.1BF1060FD5",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",117,"116",106.964428571429,10.4705714285714,1.814,1.91866666666667
"527170201D",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",103,"116",116.344142857143,9.81985714285714,2.347,1.89966666666667
"3D9.1BF1058764",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",117,"128",94.8151428571429,11.0408571428571,1.814,1.91866666666667
"3D9.1BF0FAB6D5",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"114",104.537571428571,10.2527142857143,1.814,1.91866666666667
"3D9.1BF10788A5",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",101,"120",101.765571428571,10.2774285714286,1.814,1.91866666666667
"3D9.1BF0FEB201",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",119,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF0FEF57C",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",116,"116",106.964428571429,10.4705714285714,1.814,1.91866666666667
"3D9.1BF106169B",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",122,"104",81.6235714285714,9.33057142857143,1.814,1.91866666666667
"3D9.1BF107DB10",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",101,"121",97.7631428571429,10.3652857142857,1.814,1.91866666666667
"3D9.1BF105C248",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"128",94.8151428571429,11.0408571428571,1.814,1.91866666666667
"3D9.1BF0FEEDFE",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",121,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF105E80A",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",104,"131",88.636,10.8867142857143,1.814,1.91866666666667
"3D9.1BF1080431",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF10926B4",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",114,"121",97.7631428571429,10.3652857142857,1.595,1.91866666666667
"3D9.1BF108934D",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",123,"104",81.6235714285714,9.33057142857143,1.814,1.91866666666667
"3D9.1BF0FE8DAB",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",116,"104",81.6235714285714,9.33057142857143,1.814,1.91866666666667
"384.3B239B0DCC",1,"W","T","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2012","2013","2015",4,"2-Ocean",114,"122",56.7678571428571,9.86042857142857,-0.445,-0.493666666666667
"3D9.1BF105E7B1",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",105,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF0E3276E",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",105,"110",101.254857142857,9.71428571428571,1.814,1.91866666666667
"3D9.1BF11332FB",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",103,"123",62.8631428571429,9.71928571428571,0.452,0.329666666666667
"3D9.1C2D9C8B51",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","2010","2011","2013",4,"2-Ocean",103,"121",92.9697142857143,9.635,1.159,0.401
"3D9.1BF26BA45F",1,"W","T","17060206","BIG2C","522.303.319.029.011","SmoltAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2009","2010","2011",3,"1-Ocean",83,"142",85.0827142857143,12.5305714285714,0.753,0.848333333333333
"3D9.1C2C301B06",1,"W","T","17060205","MARTRP","522.303.319.170.011","ParrAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2007","2008","2010",4,"2-Ocean",86,"135",90.6285714285714,9.94842857142857,1.452,1.04333333333333
"3D9.1C2C2FECF3",1,"W","T","17060205","MARTRP","522.303.319.170.011","ParrAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2007","2008","2009",3,"1-Ocean",84,"129",76.2755714285714,9.86542857142857,0.925,1.04333333333333
"3D9.1BF108924C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2001",3,"1-Ocean",115,"107",93.6025714285714,9.678,2.347,1.91866666666667
"3D9.1BF105F8FA",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2003",5,"3-Ocean or greater",103,"104",81.6235714285714,9.33057142857143,1.595,1.91866666666667
"3D9.1C2C879C05",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",117,"151",135.814,10.2284285714286,0.753,1.04333333333333
"3D9.1C2C2FC83C",5,"W","T","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",128,"133",91.5975714285714,10.1142857142857,1.452,1.04333333333333
"3D9.1BF1A6DF65",1,"W","T","17060204","LEMHIW","522.303.416.049","ParrAboveLGR","Upper Salmon River","Clearwater and Salmon","2005","2006","2008",4,"2-Ocean",113,"120",130.532857142857,10.2597142857143,0.998,0.460666666666667
"526A112D3F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",102,"117",116.973285714286,9.90014285714286,2.347,1.89966666666667
"526B611E2B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",109,"118",116.377428571429,9.95428571428571,1.814,1.89966666666667
"3D9.1BF2738141",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",124,"135",115.897142857143,11.654,-0.445,-0.493666666666667
"3D9.1BF27A00DF",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",117,"120",104.486,8.66142857142857,0.753,0.946
"3D9.1BF2770E56",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",112,"124",58.0202857142857,10.0607142857143,-0.445,-0.493666666666667
"510C356573",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1997","1998","2001",5,"3-Ocean or greater",116,"101",62.2697142857143,9.10314285714286,2.347,1.681
"3D9.1BF278D2C9",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2014",4,"2-Ocean",101,"123",156.354857142857,9.30942857142857,-0.589,0.0416666666666666
"5266444463",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",112,"125",103.352428571429,9.72814285714286,2.347,1.89966666666667
"530463133C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",106,"127",100.731,9.81257142857143,2.347,1.89966666666667
"526C43136B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2000",3,"1-Ocean",115,"117",116.973285714286,9.90014285714286,1.538,1.89966666666667
"3D9.1BF2794997",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",116,"111",47.2947142857143,9.32142857142857,0.925,1.125
"3D9.1BF278A8C7",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2010",3,"1-Ocean",110,"127",88.719,9.48842857142857,1.452,0.946
"3D9.1BF26BFC29",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",113,"147",161.165142857143,9.42714285714286,0.753,1.04333333333333
"3D9.1BF239974C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",114,"143",175.1,12.124,0.998,0.460666666666667
"3D9.1C2DD4DC84",2,"W","T","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2011","2012","2014",4,"2-Ocean",87,"121",162.297142857143,9.71771428571429,-0.589,0.0416666666666666
"3D9.1C2DDBF7E6",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","2011","2012","2014",4,"2-Ocean",103,"110",104.846428571429,8.97771428571429,-0.589,0.0416666666666666
"3D9.1C2D8E7EFD",1,"W","ROR","17060106","GRNTRP","522.271.002","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2011","2012","2014",4,"2-Ocean",110,"86",75.1768571428571,5.959,-0.589,0.0416666666666666
"527527316E",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",112,"118",116.377428571429,9.95428571428571,2.347,1.89966666666667
"526C3F5167",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",121,"116",116.344142857143,9.81985714285714,2.347,1.89966666666667
"5304362C1F",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",101,"119",114.383428571429,10.0317142857143,2.347,1.89966666666667
"3D9.1C2D080D28",5,"W","T","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","2008","2009","2011",4,"2-Ocean",102,"141",122.851428571429,11.152,0.753,0.946
"3D9.1BF1060D74",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2001",3,"1-Ocean",114,"114",104.537571428571,10.2527142857143,2.347,1.91866666666667
"3D9.1BF1099D0D",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2001",3,"1-Ocean",118,"107",93.6025714285714,9.678,2.347,1.91866666666667
"3D9.1BF16E4018",1,"W","T","17060104","GRAND2","522.271.164","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2002","2003","2005",4,"2-Ocean",128,"138",79.1384285714286,11.0165714285714,-1.058,-0.571
"5130211437",2,"W","T","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1997","1998","2001",5,"3-Ocean or greater",108,"120",88.2755714285714,10.9778571428571,2.347,1.681
"525A010A08",5,"W","T","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",92,"128",100.334571428571,10.0191428571429,2.347,1.89966666666667
"512C243B17",1,"W","T","17060104","CATHEC","522.271.232.032","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1998","1999","2001",4,"2-Ocean",95,"145",112.026285714286,12.3204285714286,2.347,1.89966666666667
"5236183B05",2,"W","T","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1998","1999","2001",4,"2-Ocean",117,"119",114.383428571429,10.0317142857143,2.347,1.89966666666667
"5044115B4E",5,"W","T","17060209","SALTRP","522.303.103","SmoltAboveLGR","Lower Salmon River","Clearwater and Salmon","1998","1999","2001",4,"2-Ocean",90,"142",89.9728571428571,11.5044285714286,2.347,1.89966666666667
"3D9.1BF27FB4D2",1,"W","T","17060206","BIG2C","522.303.319.029.011","ParrAboveLGR","Middle Fork Salmon River","Clearwater and Salmon","2007","2008","2011",5,"3-Ocean or greater",74,"140",112.203857142857,10.3904285714286,0.753,1.04333333333333
"505B054478",1,"W","ROR","17060105","LOSTIR","522.271.131.042.003","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1997","1998","2000",4,"2-Ocean",129,"123",93.4225714285714,10.8868,1.538,1.681
"50735D6E2A",1,"W","ROR","17060104","CATHEC","522.271.232.032","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1997","1998","2000",4,"2-Ocean",94,"149",185.503857142857,11.8501428571429,1.538,1.681
"51294F5933",1,"W","ROR","17060104","CATHEC","522.271.232.032","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1998","1999","2001",4,"2-Ocean",90,"144",101.802,12.1187142857143,2.347,1.89966666666667
"5124192628",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1997","1998","2000",4,"2-Ocean",95,"119",85.5475714285714,10.9218571428571,1.538,1.681
"504A6B325A",2,"W","ROR","17060102","IMNAHW","522.308.084","ParrAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1997","1998","1999",3,"1-Ocean",91,"96",55.0517142857143,8.161,1.158,1.681
"5133222D4F",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","1997","1998","2001",5,"3-Ocean or greater",121,"123",93.4225714285714,10.8868,2.347,1.681
"53011C526C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",113,"121",110.911428571429,9.99771428571429,2.347,1.89966666666667
"5300213917",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",115,"119",114.383428571429,10.0317142857143,1.814,1.89966666666667
"52745A0538",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",100,"117",116.973285714286,9.90014285714286,2.347,1.89966666666667
"5278235F42",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",92,"117",116.973285714286,9.90014285714286,2.347,1.89966666666667
